UTA,ORL,2019-05-25,18:00:00,https://rsl.com/utahroyalsfc/tickets/single
UTA,SKY,2019-06-15,20:00:00,https://rsl.com/utahroyalsfc/tickets/single
UTA,SEA,2019-06-28,20:00:00,https://rsl.com/utahroyalsfc/tickets/single
UTA,POR,2019-07-19,20:00:00,https://rsl.com/utahroyalsfc/tickets/single
UTA,CAR,2019-07-27,20:00:00,https://rsl.com/utahroyalsfc/tickets/single
UTA,SKY,2019-08-07,20:00:00,https://rsl.com/utahroyalsfc/tickets/single
UTA,POR,2019-09-06,19:30:00,https://rsl.com/utahroyalsfc/tickets/single
UTA,CAR,2019-09-21,19:00:00,https://rsl.com/utahroyalsfc/tickets/single
UTA,HOU,2019-10-12,19:00:00,https://rsl.com/utahroyalsfc/tickets/single
